Description,Our_Price,Revenue,Competitor_Price,Price_Gap,Gap_Pct
 STAR  T-LIGHT HOLDER ,1.45,28.999999999999996,1.2111299896732863,0.23887001032671362,19.72290442507753
 TOADSTOOL BEDSIDE LIGHT ,8.95,17.9,7.003605878609125,1.946394121390874,27.79131429048112
 TRELLIS COAT RACK,4.95,1016.5500000000001,6.060991704701999,-1.1109917047019993,-18.33019675377733
 VINTAGE DESIGN GIFT TAGS,0.85,207.4,1.0478936140566877,-0.1978936140566877,-18.8848955086754
 WHITE BAMBOO RIBS LAMPSHADE,0.85,148.26,0.981068872949496,-0.13106887294949598,-13.359803431073
 WHITE CHERRY LIGHTS,6.75,11697.300000000001,6.090571470960126,0.6594285290398743,10.827038680754878
10 COLOUR SPACEBOY PEN,0.85,10211.3,0.6790106484527131,0.1709893515472869,25.18213108099655
11 PC CERAMIC TEA SET POLKADOT,4.95,14.85,5.4059767406175885,-0.4559767406175883,-8.434678181125447
12 ASS ZINC CHRISTMAS DECORATIONS,2.1,926.1,2.0371601184265815,0.06283988157341858,3.0846805317371673
12 COLOURED PARTY BALLOONS,0.65,2683.35,0.5271624263245531,0.1228375736754469,23.301655721536697
12 DAISY PEGS IN WOOD BOX,1.65,1499.85,1.6460209508417978,0.00397904915820213,0.2417374551743822
12 EGG HOUSE PAINTED WOOD,12.75,5176.67,9.781726822109517,2.9682731778904827,30.34508356112881
12 HANGING EGGS HAND PAINTED,2.08,87.36,2.5056932181619334,-0.4256932181619333,-16.989039802494382
12 IVORY ROSE PEG PLACE SETTINGS,1.25,2909.83,1.0992374885000107,0.15076251149998932,13.715190127450594
12 MESSAGE CARDS WITH ENVELOPES,1.65,4852.95,1.7840808845920353,-0.13408088459203538,-7.515403911896941
12 MINI TOADSTOOL PEGS,1.25,592.5,1.132319422555882,0.11768057744411808,10.392878113711799
12 PENCIL SMALL TUBE WOODLAND,0.65,5883.15,0.6565221068827886,-0.0065221068827885365,-0.9934329422288523
12 PENCILS SMALL TUBE POSY,0.65,337.35,0.6651808407865659,-0.015180840786565897,-2.2822125737438244
12 PENCILS SMALL TUBE RED RETROSPOT,0.65,6450.3,0.5475776980457964,0.10242230195420365,18.704615312078985
12 PENCILS SMALL TUBE RED SPOTTY,0.65,5001.95,0.8026150040234816,-0.1526150040234816,-19.014721037910803
12 PENCILS SMALL TUBE SKULL,0.65,8219.45,0.7394181675923622,-0.08941816759236221,-12.093044438374962
12 PENCILS TALL TUBE POSY,0.29,1906.1699999999998,0.35372734652680743,-0.06372734652680745,-18.015951311804454
12 PENCILS TALL TUBE RED RETROSPOT,0.85,3280.71,1.0178016239317507,-0.1678016239317507,-16.48667284333226
12 PENCILS TALL TUBE RED SPOTTY,0.85,1879.8899999999999,0.8916074909947111,-0.04160749099471117,-4.666570370364685
12 PENCILS TALL TUBE SKULLS,0.85,3965.3799999999997,1.0292965498848246,-0.17929654988482457,-17.41932875466136
12 PENCILS TALL TUBE WOODLAND,0.85,3743.3199999999997,0.6751093133720658,0.17489068662793417,25.90553606117244
12 PINK HEN+CHICKS IN BASKET,2.55,229.5,2.16237814958441,0.3876218504155897,17.92571990658004
12 PINK ROSE PEG PLACE SETTINGS,1.25,1758.58,0.9657670555690863,0.28423294443091374,29.43079729132271
12 RED ROSE PEG PLACE SETTINGS,1.25,1453.38,1.1408314567270403,0.10916854327295966,9.5692087230971
15 PINK FLUFFY CHICKS IN BOX,2.95,88.5,2.7857990022919865,0.16420099770801366,5.894215540062978
15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.95,19091.7,7.041112401301236,0.9088875986987643,12.908295549021446
16 PC CUTLERY SET PANTRY DESIGN,15.95,63.8,18.571681635486637,-2.621681635486638,-14.116554908399612
16 PIECE CUTLERY SET PANTRY DESIGN,15.95,3018.2999999999997,14.807607780381375,1.1423922196186247,7.714900587333101
18PC WOODEN CUTLERY SET DISPOSABLE,1.25,595.15,1.113084068554613,0.13691593144538694,12.300592139745392
2 DAISIES HAIR COMB,2.95,53.10000000000001,3.0129767226584168,-0.06297672265841658,-2.090182847574435
2 PICTURE BOOK EGGS EASTER BUNNY,1.25,732.5,1.0255776406092267,0.22442235939077326,21.88253238998649
2 PICTURE BOOK EGGS EASTER CHICKS,1.25,732.5,1.4388731129712748,-0.18887311297127485,-13.126460649560102
2 PICTURE BOOK EGGS EASTER DUCKS,1.25,665.0,0.9840941522998568,0.26590584770014325,27.020366606052228
20 DOLLY PEGS RETROSPOT,1.25,6822.83,1.5543043353753232,-0.3043043353753232,-19.578169374522254
200 BENDY SKULL STRAWS,1.25,1390.4,1.4201529808104107,-0.17015298081041075,-11.981313499994409
200 RED + WHITE BENDY STRAWS,1.25,2404.61,1.0616973009588577,0.18830269904114227,17.73600619226207
24 HANGING EASTER EGGS FLORAL TUB,3.75,2225.85,2.8228539696067543,0.9271460303932457,32.84427888851808
3 BIRDS CANVAS SCREEN,1.65,3.69,1.9102556784752383,-0.26025567847523834,-13.624127984949839
3 BLACK CATS W HEARTS BLANK CARD,0.19,15.01,0.20965144766552365,-0.019651447665523653,-9.373389921387723
3 DRAWER ANTIQUE WHITE WOOD CABINET,8.95,6195.73,9.974807076983419,-1.0248070769834197,-10.273953862708108
3 GARDENIA MORRIS BOXED CANDLES,4.25,2187.11,4.826449486707634,-0.5764494867076344,-11.943551637600578
3 HEARTS HANGING DECORATION RUSTIC,2.95,23768.81,2.3217158613077835,0.6282841386922167,27.061198536943916
3 HOOK HANGER MAGIC GARDEN,1.95,4769.549999999999,1.8120040853306658,0.13799591466933414,7.615651409756715
3 HOOK PHOTO SHELF ANTIQUE WHITE,8.5,21914.02,6.867443502981802,1.6325564970181983,23.772405208857595
3 PIECE JIGSAW TOADSTOOLS,1.65,26.4,1.9495603263473646,-0.29956032634736474,-15.3655325407966
3 PIECE SPACEBOY COOKIE CUTTER SET,2.1,5477.740000000001,2.229463033168936,-0.12946303316893593,-5.806915442994294
3 PINK HEN+CHICKS IN BASKET,1.25,112.35,1.1443112655329057,0.10568873446709426,9.236012757234809
3 RAFFIA RIBBONS 50'S CHRISTMAS ,0.79,1632.4,0.6176055483629794,0.1723944516370206,27.91335863059651
3 RAFFIA RIBBONS VINTAGE CHRISTMAS,0.79,608.65,0.7153380170776866,0.07466198292231341,10.437301127559815
3 ROSE MORRIS BOXED CANDLES,1.25,2249.98,1.140739576266717,0.10926042373328304,9.578033935743525
3 STRIPEY MICE FELTCRAFT,1.95,12775.0,2.1738660238796124,-0.2238660238796124,-10.298059835356717
3 TIER CAKE TIN GREEN AND CREAM,14.95,6723.01,15.978242098380218,-1.0282420983802183,-6.43526423025256
3 TIER CAKE TIN RED AND CREAM,14.95,11631.83,17.84441525075804,-2.8944152507580405,-16.2202863477697
3 TIER SWEETHEART GARDEN SHELF,35.95,2225.8500000000004,35.450563279786046,0.49943672021395713,1.4088259085540018
3 TRADITIONAL COOKIE CUTTERS  SET,2.1,696.6000000000001,1.7005739582352168,0.39942604176478325,23.48771953319164
3 TRADITIONAl BISCUIT CUTTERS  SET,2.1,3020.42,2.323907026584145,-0.22390702658414474,-9.634939092776888
3 WHITE CHOC MORRIS BOXED CANDLES,1.25,2271.73,1.412990655385561,-0.1629906553855609,-11.535154515306107
3 WICK CHRISTMAS BRIAR CANDLE ,3.75,975.0,3.8648947454428058,-0.11489474544280576,-2.972778122309308
36 DOILIES DOLLY GIRL,1.45,2703.6,1.6464512054670568,-0.19645120546705686,-11.931796388179544
36 DOILIES SPACEBOY DESIGN ,1.45,994.9,1.4455018073641832,0.0044981926358167446,0.3111855421349507
36 DOILIES VINTAGE CHRISTMAS,1.45,10591.85,1.4664813013019458,-0.016481301301945805,-1.1238671292510627
36 FOIL HEART CAKE CASES,2.1,4935.96,2.023918069276477,0.07608193072352298,3.759140840652766
36 FOIL STAR CAKE CASES ,2.1,2826.1400000000003,1.6016900830813,0.4983099169187002,31.111506663015692
36 PENCILS TUBE POSY,1.25,215.0,1.0049321418708153,0.24506785812918475,24.386508095258876
36 PENCILS TUBE RED RETROSPOT,1.25,5529.1900000000005,0.9571432410542089,0.2928567589457911,30.59696254274702
36 PENCILS TUBE RED SPOTTY,1.25,3882.29,1.3352565070398628,-0.08525650703986276,-6.385028388954896
36 PENCILS TUBE SKULLS,1.25,4710.42,1.1339724881727042,0.11602751182729576,10.23195121905151
36 PENCILS TUBE WOODLAND,1.25,4437.64,1.2553566819779394,-0.00535668197793937,-0.4267059756673605
3D CHRISTMAS STAMPS STICKERS ,1.25,2316.43,1.504729046203808,-0.2547290462038081,-16.92856576713588
3D DOG PICTURE PLAYING CARDS,2.95,3631.3,2.580206037994591,0.36979396200540915,14.3319547571024
3D HEARTS  HONEYCOMB PAPER GARLAND,2.95,2463.6000000000004,2.817814811477554,0.13218518852244632,4.691053080707368
3D SHEET OF CAT STICKERS,0.85,991.9499999999999,0.9586092338807957,-0.10860923388079569,-11.329875620027815
3D SHEET OF DOG STICKERS,0.85,1014.8299999999999,0.7347392203339396,0.11526077966606041,15.687304621315068
3D SHEET OF SEA WORLD STICKERS,0.85,124.94999999999999,0.6702164616772369,0.17978353832276306,26.824697482489363
3D STICKERS CHRISTMAS STAMPS,1.25,1137.0,1.118594658071105,0.13140534192889497,11.747360045102415
3D STICKERS TRADITIONAL CHRISTMAS ,1.25,1187.0,1.0382633045337528,0.21173669546624718,20.39335248984174
3D STICKERS VINTAGE CHRISTMAS,1.25,1268.0,1.518561032714108,-0.2685610327141079,-17.685231408454598
3D TRADITIONAL CHRISTMAS STICKERS,1.25,2988.04,1.4425752372277607,-0.1925752372277607,-13.349406828709897
3D VINTAGE CHRISTMAS STICKERS ,1.25,3090.59,1.3333773478190147,-0.08337734781901474,-6.253094666366862
4 BLUE DINNER CANDLES SILVER FLOCK,2.55,478.5,3.02361225248934,-0.47361225248934025,-15.663789300344819
4 BURGUNDY WINE DINNER CANDLES,1.25,320.19,1.4397950480619466,-0.18979504806194658,-13.18208784767127
4 FESTIVE GREEN DINNER CANDLES,0.835,23.91,0.7041429995849199,0.13085700041508008,18.5838672673332
4 GOLD FLOCK CHRISTMAS BALLS,1.25,198.0,1.4953493740562362,-0.24534937405623625,-16.40749501841897
4 IVORY DINNER CANDLES GOLD FLOCK,2.55,1037.3700000000001,2.6001613584424543,-0.05016135844245451,-1.9291632913313543
4 IVORY DINNER CANDLES SILVER FLOCK,2.55,2341.98,2.9419861978341797,-0.3919861978341799,-13.323862570217045
4 LAVENDER BOTANICAL DINNER CANDLES,1.25,2223.25,1.4975570624521835,-0.24755706245218345,-16.530726518482023
4 LILY  BOTANICAL DINNER CANDLES,3.75,2037.5,3.408756515572245,0.3412434844277552,10.010790822660708
4 PEAR BOTANICAL DINNER CANDLES,1.25,2286.25,1.006282452829798,0.243717547170202,24.219596246047654
4 PINK DINNER CANDLE SILVER FLOCK,2.55,390.61,2.2031173322409754,0.34688266775902443,15.745083690398868
4 PINK FLOCK CHRISTMAS BALLS,1.25,245.5,1.20444236789141,0.045557632108589985,3.7824667516758566
4 ROSE PINK DINNER CANDLES,1.25,347.15999999999997,1.4487592287015583,-0.19875922870155827,-13.719272655104675
4 SKY BLUE DINNER CANDLES,1.25,230.96,1.4754566145352146,-0.2254566145352146,-15.280463845169448
4 TRADITIONAL SPINNING TOPS,1.25,9935.93,0.9418450815819943,0.3081549184180057,32.718217087294796
4 VANILLA BOTANICAL CANDLES,1.25,1848.75,1.2567170641109788,-0.006717064110978832,-0.5344929501478989
4 WILDFLOWER BOTANICAL CANDLES,3.75,1532.75,3.5951456309039607,0.15485436909603933,4.307318395252403
5 HOOK BLACKBOARD ORGANISER ,9.95,2589.5899999999997,8.567486357091884,1.3825136429081155,16.136747527630625
5 HOOK HANGER MAGIC TOADSTOOL,1.65,2801.1,1.3363889280502883,0.3136110719497116,23.46705104832404
5 HOOK HANGER RED MAGIC TOADSTOOL,1.65,6848.7,1.516032516407993,0.13396748359200683,8.836715713025884
5 STRAND GLASS NECKLACE AMBER,6.35,95.25,7.756238309922248,-1.406238309922248,-18.130416494852962
5 STRAND GLASS NECKLACE AMETHYST,6.35,107.94999999999999,5.788669309165898,0.5613306908341018,9.697059217828858
5 STRAND GLASS NECKLACE BLACK,6.35,107.94999999999999,6.409660224035187,-0.05966022403518778,-0.9307860627537105
5 STRAND GLASS NECKLACE CRYSTAL,6.35,598.35,6.994585194492188,-0.6445851944921888,-9.215488503875262
50'S CHRISTMAS PAPER GIFT BAG,0.82,1068.1399999999999,0.7640881369755105,0.05591186302448947,7.317462517584078
50CM METAL STRING WITH  7 CLIPS,0.85,244.97,1.0505073851564084,-0.20050738515640842,-19.08671828390385
6 CHOCOLATE LOVE HEART T-LIGHTS,2.1,5156.14,2.585569659689217,-0.48556965968921695,-18.779987530778108
6 CROCHET STRAWBERRIES,1.25,1102.64,1.0948639348908527,0.15513606510914735,14.169437878562775
6 EGG HOUSE PAINTED WOOD,7.95,7008.89,7.939062810922232,0.010937189077767862,0.13776423411993832
6 GIFT TAGS 50'S CHRISTMAS ,0.83,2753.42,0.7473644985739594,0.08263550142604059,11.056920897863998
6 GIFT TAGS VINTAGE CHRISTMAS ,0.83,3076.29,0.740708805166649,0.0892911948333509,12.054831022733913
6 HOOK JEWEL STAND LILAC DRESS,8.49,8.49,6.524085091519992,1.9659149084800083,30.133189265653588
6 HOOK JEWELLERY STAND BLACK DRESS,1.95,1071.6,2.056825225630399,-0.1068252256303992,-5.193694840924473
6 RABBIT CHAIN EASTER,0.85,45.05,0.8511385848722661,-0.0011385848722661462,-0.1337719723324514
6 RIBBONS ELEGANT CHRISTMAS ,1.65,4437.98,1.279969969781241,0.3700300302187589,28.90927435446009
6 RIBBONS EMPIRE  ,1.65,3068.37,1.4673833329952044,0.1826166670047955,12.445055283000977
6 RIBBONS RUSTIC CHARM,1.65,27457.34,1.9868193559224894,-0.33681935592248946,-16.952691492483606
6 RIBBONS SHIMMERING PINKS ,1.65,1722.44,1.4351385598002522,0.21486144019974773,14.971477055821907
6 ROCKET BALLOONS ,0.65,2485.9,0.5345908334296475,0.1154091665703525,21.588317523132467
6 SEGMENT COLOURED SNACK BOWL ,7.95,143.1,7.908074722103313,0.041925277896686985,0.530157837020742
60 CAKE CASES DOLLY GIRL DESIGN,0.55,5092.86,0.6835538748804153,-0.13355387488041526,-19.538163674923194
60 CAKE CASES VINTAGE CHRISTMAS,0.55,12884.57,0.4790651996656627,0.07093480033433736,14.80691988978586
60 GOLD AND SILVER FAIRY CAKE CASES,0.55,2021.6299999999999,0.5973372755366168,-0.04733727553661671,-7.924714809416733
60 TEATIME FAIRY CAKE CASES,0.55,26121.57,0.6219453942153973,-0.07194539421539725,-11.567799180530715
6PC WOOD PLATE SET DISPOSABLE,1.25,443.25,1.0860234649952498,0.16397653500475018,15.098802216531057
70'S ALPHABET WALL ART,8.25,1043.1,9.191392438023922,-0.9413924380239216,-10.242109064231334
72 CAKE CASES DOLLY GIRL DESIGN,0.55,471.84999999999997,0.5136403614977947,0.03635963850220536,7.078812575432989
72 CAKE CASES VINTAGE CHRISTMAS,0.55,2162.19,0.5863841034132343,-0.03638410341323428,-6.204824312502519
72 ROUND PINK DOILIES,1.45,166.75,1.5468090403016488,-0.09680904030164883,-6.258629073099402
72 SWEETHEART FAIRY CAKE CASES,0.55,16475.22,0.5598380381205587,-0.009838038120558612,-1.7573007639113
75 BLACK FAIRY CAKE CASES,0.55,479.9,0.4373296867649623,0.11267031323503773,25.763243759756715
75 BLACK PETIT FOUR CASES,0.42,224.7,0.49041352407374,-0.07041352407374002,-14.357989863092039
75 GREEN FAIRY CAKE CASES,0.55,1028.75,0.5007145178672274,0.04928548213277262,9.84303038439989
75 GREEN PETIT FOUR CASES,0.42,574.56,0.3541688871839694,0.0658311128160306,18.58749178660499
A PRETTY THANK YOU CARD,0.42,179.64000000000001,0.32356277972650044,0.09643722027349955,29.804794097459396
A4 WALL TIDY BLUE OFFICE,0.53,132.24,0.5540866299448841,-0.024086629944884086,-4.347087376441483
A4 WALL TIDY RED FLOWERS,0.5900000000000001,8.67,0.6423814867434735,-0.05238148674347343,-8.154264689198815
ABC TREASURE BOOK BOX ,2.25,4377.76,1.706161307543838,0.543838692456162,31.874986852155455
ABSTRACT CIRCLE JOURNAL ,2.55,1841.4,2.5654186493315834,-0.015418649331583545,-0.6010188370463766
ABSTRACT CIRCLES NOTEBOOK,1.65,700.1999999999999,1.4243590145382987,0.2256409854617012,15.841580890674672
ABSTRACT CIRCLES POCKET BOOK,0.85,934.5,0.9116984359240162,-0.06169843592401625,-6.767417107772508
ABSTRACT CIRCLES SKETCHBOOK ,3.75,1748.13,3.1394370543843593,0.6105629456156407,19.44816650370369
"ACRYLIC BEAD CHAIN, BLUE",0.38,87.02,0.41627817023946856,-0.036278170239468555,-8.714886542957355
"ACRYLIC BEAD CHAIN, PINK",0.38,43.32,0.35847971579710214,0.021520284202897866,6.003208341940955
"ACRYLIC BEAD GARLAND,PINK",2.95,5.9,3.5941767333866834,-0.6441767333866832,-17.92278958913896
ACRYLIC GEOMETRIC LAMP,18.95,497.65,15.515510945783285,3.434489054216714,22.135842423868866
"ACRYLIC HANGING JEWEL,BLUE",0.38,182.95,0.3498026066995491,0.030197393300450903,8.632695332195713
"ACRYLIC HANGING JEWEL,PINK",0.38,66.55,0.3065599690357119,0.07344003096428808,23.956171184155124
"ACRYLIC JEWEL ANGEL,BLUE",0.815,52.93,0.9880626494485144,-0.17306264944851446,-17.515351839795695
"ACRYLIC JEWEL ANGEL,PINK",0.38,124.88,0.4516944771423864,-0.07169447714238641,-15.872338664833036
"ACRYLIC JEWEL ICICLE, BLUE",0.38,168.38,0.33400890926587956,0.04599109073412044,13.769420353248831
"ACRYLIC JEWEL ICICLE, PINK",0.38,209.76,0.410396968746494,-0.030396968746494002,-7.406723504644229
"ACRYLIC JEWEL SNOWFLAKE, PINK",0.38,75.88,0.44027221803823097,-0.06027221803823096,-13.689761826624553
"ACRYLIC JEWEL SNOWFLAKE,BLUE",0.38,91.47,0.3904881542038979,-0.01048815420389787,-2.6859084177035903
"ACRYLIC JEWEL SNOWFLAKE,PINK",0.38,202.02,0.3856336098876412,-0.005633609887641222,-1.4608710815643478
ADULT APRON APPLE DELIGHT,4.95,896.88,4.311084419978618,0.6389155800213819,14.820298509128957
ADVENT CALENDAR GINGHAM SACK,5.95,10534.58,4.739480734222551,1.2105192657774495,25.541179164135148
AFGHAN SLIPPER SOCK PAIR,3.45,9051.6,4.135197182469489,-0.6851971824694889,-16.56987931250953
AGED GLASS SILVER T-LIGHT HOLDER,0.65,10697.300000000001,0.7801358685780824,-0.13013586857808235,-16.6811800123067
AIRLINE BAG VINTAGE JET SET BROWN,4.25,2251.95,4.532840596705695,-0.28284059670569484,-6.239809026402852
AIRLINE BAG VINTAGE JET SET RED,4.25,4337.09,3.9079383059784893,0.34206169402151065,8.752996266553485
AIRLINE BAG VINTAGE JET SET WHITE,4.25,2201.19,3.9295703460519045,0.3204296539480955,8.154317793802464
AIRLINE BAG VINTAGE TOKYO 78,4.25,7094.23,4.730155817599259,-0.4801558175992593,-10.15095138753711
AIRLINE BAG VINTAGE WORLD CHAMPION ,4.25,2588.08,5.093859302399227,-0.8438593023992267,-16.566207511891147
"AIRLINE LOUNGE,METAL SIGN",2.1,1880.8100000000002,2.5064407454783733,-0.40644074547837317,-16.21585294651763
ALARM CLOCK BAKELIKE CHOCOLATE,3.75,8607.84,4.274766648483045,-0.5247666484830447,-12.275913321941555
ALARM CLOCK BAKELIKE GREEN,3.75,25900.21,4.0163093365392895,-0.26630933653928945,-6.630697842829973
ALARM CLOCK BAKELIKE IVORY,3.75,13566.5,2.9702624343657162,0.7797375656342838,26.25147046310716
ALARM CLOCK BAKELIKE ORANGE,3.75,10637.94,3.1155538389274007,0.6344461610725993,20.363832367314238
ALARM CLOCK BAKELIKE PINK,3.75,21917.48,4.497289103488273,-0.7472891034882734,-16.616434618549356
ALARM CLOCK BAKELIKE RED ,3.75,31993.09,3.9495544868617314,-0.19955448686173138,-5.052582196942799
ALPHABET HEARTS STICKER SHEET,0.85,711.4499999999999,0.6414087469370675,0.20859125306293247,32.52079957734013
ALPHABET STENCIL CRAFT,1.25,5204.51,1.0009197142912702,0.24908028570872975,24.885141350732425
ALUMINIUM HEART,2.49,74.7,2.6935597025395293,-0.20355970253952904,-7.5572745741484715
ALUMINIUM STAMPED HEART,2.49,1862.5100000000002,1.8738016718885424,0.6161983281114578,32.88492786381239
AMBER BERTIE GLASS BEAD BAG CHARM,2.1,4.2,1.7438484539883736,0.35615154601162646,20.423308298210696
AMBER BERTIE MOBILE PHONE CHARM,1.69,28.73,1.7311800520147653,-0.04118005201476538,-2.378727271426193
AMBER CHUNKY BEAD BRACELET W STRAP,8.95,304.3,9.808731009674801,-0.858731009674802,-8.754761536714547
AMBER CHUNKY GLASS+BEAD NECKLACE,11.95,286.79999999999995,12.857968525528038,-0.9079685255280392,-7.061523939223919
AMBER CRYSTAL DROP EARRINGS,2.95,2.95,2.543297231454326,0.40670276854567433,15.991161532980191
AMBER DIAMANTE EXPANDABLE RING,4.25,153.0,4.700880845363513,-0.45088084536351314,-9.591411911838135
AMBER DROP EARRINGS W LONG BEADS,2.95,76.70000000000002,2.5624424040577805,0.3875575959422197,15.124538812208973
AMBER FINE BEAD NECKLACE W TASSEL,5.95,47.6,5.430564102023822,0.5194358979761784,9.565044960662538
AMBER GLASS BRACELET HEART CHARMS,4.95,44.550000000000004,5.56006622766711,-0.6100662276671098,-10.972283470858605
AMBER GLASS TASSLE BAG CHARM,2.95,112.10000000000001,3.170708526094642,-0.22070852609464175,-6.960858252287484
AMBER GLASS/SHELL/PEARL NECKLACE,8.95,26.849999999999998,10.512774761961445,-1.562774761961446,-14.8654831606976
AMBER GLASS/SILVER BRACELET,8.95,279.95,9.655317693044035,-0.7053176930440355,-7.304966190311546
AMETHYST CHUNKY BEAD BRACELET W STR,8.95,456.45,9.255680999926234,-0.3056809999262349,-3.3026311076264525
AMETHYST DIAMANTE EXPANDABLE RING,4.25,191.25,3.3865588816346963,0.8634411183653037,25.496120060033316
AMETHYST HOOP EARRING FLORAL LEAF,2.95,165.20000000000002,2.754880809512665,0.19511919048733528,7.082672680922688
ANGEL DECORATION 3 BUTTONS ,0.42,3130.02,0.37069249721316233,0.049307502786837654,13.301456910384662
ANGEL DECORATION PAINTED ZINC ,0.65,1307.65,0.5667966340982021,0.08320336590179789,14.679580099161674
ANGEL DECORATION STARS ON DRESS,0.42,2325.96,0.5193322164980135,-0.09933221649801355,-19.126912088727217
ANGEL DECORATION WITH LACE PADDED,0.85,1485.8,0.8045665329833731,0.04543346701662687,5.646949649789346
ANGEL ON KNEES METAL POLE 100CM H,0.85,5.1,1.016619785950273,-0.16661978595027305,-16.389587164539318
ANIMAL STICKERS,0.21,738.21,0.2237695557297126,-0.013769555729712613,-6.153453576296421
ANIMALS AND NATURE WALL ART,3.75,923.97,4.302771194140591,-0.5527711941405906,-12.846864711127123
ANT COPPER LIME BOUDICCA BRACELET,4.95,490.05,4.956526805435351,-0.006526805435350447,-0.1316810276944961
ANT COPPER PINK BOUDICCA BRACELET,4.95,363.85,5.140337114450238,-0.19033711445023815,-3.7028138468812233
ANT COPPER RED BOUDICCA BRACELET,4.95,193.05,4.931481292201688,0.018518707798311773,0.37552018756709077
ANT COPPER TURQ BOUDICCA BRACELET,4.95,440.55,4.19572639480016,0.75427360519984,17.977187600569593
ANT SILVER FUSCHIA BOUDICCA RING,2.95,123.90000000000002,3.2781168700107206,-0.32811687001072043,-10.009309704984599
ANT SILVER LIME GREEN BOUDICCA RING,2.95,162.25000000000003,2.6266392346002623,0.3233607653997379,12.310817608301997
ANT SILVER PURPLE BOUDICCA RING,2.95,79.65,2.2483660504863945,0.7016339495136057,31.2063931654643
ANT SILVER TURQUOISE BOUDICCA RING,2.95,85.55000000000001,3.164571636463073,-0.21457163646307276,-6.780432270539204
ANT WHITE HIGH RISE BIRD BOX,8.5,304.0,7.127720387479958,1.3722796125200416,19.252713882133893
ANT WHITE IRON BASKET,5.95,192.3,7.26036428844992,-1.3103642884499198,-18.048189269710612
ANT WHITE SWEETHEART TABLE W 3 DRAW,125.0,320.0,153.3705360626617,-28.3705360626617,-18.49803540562088
